FMID,Website,Facebook,Twitter,Youtube,OtherMedia
1009812,,https://www.facebook.com/chelmsfordfarmersmarket,,,
1002601,http://www.chelseafarmersmkt.org,https://www.facebook.com/chelseafarmersmkt?ref=hl,,,http://www.realtimefarms.com/market/chelsea-farmers-market
1004754,http://www.chelseafarmersmarket.org,https://www.facebook.com/chelseafarmersmarket,,,www.instagram.com/chelseafarmersmarket
1009894,http://downtoearthmarkets.com/markets?region=Manhattan&market=Chelsea+Farmers+Market,https://www.facebook.com/DowntoEarthMarkets,https://twitter.com/DowntoEarthMkts,,http://downtoearthmarkets.tumblr.com/
1005110,http://www.cheneyfarmersmarket.com,,,,
1006834,,https://www.facebook.com/cheneyfarmersmarket,,,
1001432,,https://www.facebook.com/CHERAWFAMERSMARKET,,,
1002353,http://www.cherokeemarket.org,https://www.facebook.com/CherokeeStreetInternationalFarmersMarket,https://twitter.com/STLCherokeeMkt,,
1011055,http://coloradofreshmarkets.com,"Colorado Fresh Markets",ColoradoFreshMarkets@COfreshmarkets,,
1005243,,https://www.facebook.com/pages/Cherry-Hills-Farmers-Market/271647742864400,,,
1006636,https://www.cherrystreetfarmersmarket.com,https://www.facebook.com/cherrystreetfarmersmarketassociation,https://twitter.com/CSFMTulsa,www.youtube.com/user/cherrystreetfarmers,http://instagram.com/cherrystreetfarmersmarket
1010252,http://www.broadstreetevents.org,https://www.facebook.com/bsechesaning,,,
1005700,,https://www.facebook.com/farmtrails,,,
1018731,http://www.chestersc.org,https://www.facebook.com/CityofChesterSC/,,,
1002216,http://www.howard-county.com,,,,
1005339,http://www.chesterfarmersmarket.com/,"Chester farmers Market",,,
1005515,http://www.chesternjfarmersmarket.org,https://www.facebook.com/pages/Chester-NJ-Farmers-Market/611841392173324,,,
1007674,http://www.chestersundaymarket.com,,,,
1008606,,https://www.facebook.com/CFitFarmersMarket,,,
1003022,http://www.chesterfieldfarmersmarket.blogspot.com,,,,
1004611,http://www.chestertonseuropeanmarket.com,,,,
1000944,http://www.chestertownfarmersmarket.com,https://www.facebook.com/chestertownfarmersmarket,,,
1002187,http://www.chestertown.com/market/index.php,https://www.facebook.com/ChestertownFarmersMarketMD,,,
1008483,http://www.farmtocity.org/FarmersMarkets.asp,https://www.facebook.com/ChestnutHillFarmersMarket/,https://twitter.com/FarmtoCity,,
1002874,http://www.cheverlycommunitymarket.com,https://www.facebook.com/pages/Cheverly-Community-Market/341178705916835,https://twitter.com/cheverlymarket,,http://www.cheverlycommunitymarket.blogspot.com
1005302,http://thefoodtrust.org/farmers-markets/market/chew-and-east-pleasant,,,,
1012146,http://www.chewelahfarmersmarket.com,"Chewelah Farmers Market",,,
1010203,http://www.calc.net,https://www.facebook.com/CheyenneFarmersMarket,,,
1009643,http://www.tuesdaymarket.org,https://www.facebook.com/cheyennetuesday.farmersmarket,,,
1003524,,https://www.facebook.com/Cheyennewintermarket,,,
1009159,http://www.localharvest.org/cheyennes-road-market-M36408,,,,
1009499,http://www.cheyennescountrythangsinc.com/,,,,
1000561,http://www.chcornermarket.com,https://www.facebook.com/pages/Chicago-Heights-Corner-Market/126181414128350,,,
1004401,http://www.visitfoley.org,https://www.facebook.com/VisitFoley,,,
1012379,http://www.bensidounmidwestmarkets.com/,facebook.com/Nettelhorstfrenchmarket,https://twitter.com/BensidounMarket,,https://www.instagram.com/bensidounfrenchmarket/
1001261,,https://www.facebook.com/ChickashaFarmersMarket,,,
1003878,http://www.iatp.org/minimarkets,,,,
1007752,http://www.mainstreetfarmersmarket.webs.com,,,,
1001763,http://www.chilhowie.org,,,,
1007297,,https://www.facebook.com/pages/Airport-Farmers-and-Flea-Market/212219902247327,,,
1001701,,https://www.facebook.com/chillicothefarmersmarketmo?ref=hl,,,
1010226,http://www.chillicothefarmersmarket.org,https://www.facebook.com/#!/ChillicotheFarmersMarket,,,
1018585,http://jcfmarkets.org/,https://www.facebook.com/PortTownsendFarmersMarket/,,,
1009284,http://www.chimneyrockfarms.com/,,,,
1019104,,https://www.facebook.com/chinagrovefarmersmarket/,,,
1000877,http://www.chincoteagueculturalalliance.org,,,,
1000316,http://prescottfarmersmarket.org/,https://www.facebook.com/prescottfarmersmarket,https://twitter.com/prescottfarmers,,http://instagram.com/prescottfarmersmarket
1008409,http://www.chippewafallsmainst.org/Farmers_Market.html,,,,
1009309,http://www.localharvest.org/chippewa-farmers-market-M57814,,,,
1000886,http://www.chisagocityfarmersmarket.com,https://www.facebook.com/chisagocityfarmersmarket,https://twitter.com/ChisagoCFarmersMkt,https://instagram.com/ChisagoCityFarmersMarket/,
1010704,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=584,,,,
1011161,http://www.christiansburg.org/farmersmarket,http://www.facebook.com/ChristiansburgFarmersMarket,,,
1000578,http://www.chubbuckfarmersmarket.com,,,,
1004650,http://www.otayranchtowncenter.com,,,,
1012610,http://churchmain.com,,,,
1004360,,com/groups/CSFarmersMarket,,,
1018809,,https://www.facebook.com/CiboloGrangeFarmersMarket/,,,
1001334,http://www.circlesquarecommonsfarmersmarket.com,,,,
1019141,,citycenterfarmersmarket,,,
1009474,http://www.cityseed.org/,,,,
1001485,http://www.houstontx.gov/specialevents/,,,,
1000067,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,
1005250,http://www.honolulu.gov/parks/programs/pom,,,,
1004051,http://www.downtownnashua.org/?page_id=58,,,,
1010123,http://www.sdfarmbureau.org,https://www.facebook.com/CityHeightsFarmersMarket,,,
1018577,http://www.citymarketbc.com,www.facebook.com/citymarketbc,,,www.instagram.com/citymarketbc
1000246,http://www.webrewstarbucks.com/CityMarket.html,,,,
1011386,http://www.thecitymarket.org,https://www.facebook.com/TheCityMarketKansasCity/,https://twitter.com/TheCityMarketKC,,
1012712,http://thecitymarket.org,https://www.facebook.com/TheCityMarketKansasCity/,https://twitter.com/TheCityMarketKC,https://www.youtube.com/user/citymarketkansascity,
1004302,http://www.cityofalbertville.com,,,,
1008616,http://www.cityofbarnwell.com,https://www.facebook.com/pages/City-of-Barnwell-Parks-Recreation-Department/210794655667183,,,
1010079,http://www.evanscolorado.gov,https://www.facebook.com/cityofevans,,,
1012088,http://Www.cityofeverett.com,,,,
1009000,http://www.galaxfarmersmarket.com,https://www.facebook.com/pages/Galax-Farmers-Market/436987119716502,,,
1005719,http://www.cityofgrandblanc.com/NewsEvents/FarmersMarket/tabid/5439/Default.aspx,https://www.facebook.com/grandblanc.farmersmarket,https://twitter.com/GBFarmersMarket,,
1001680,http://www.cityofgrayling.org,,,,
1001681,http://www.cityofgrayling.org,,,,
1008416,,https://www.facebook.com/HolyokeFarmersMarket,https://twitter.com/holyokemarket,,"Instagram @holyokemarket"
1005491,http://www.cityoflakeforest.com,,,,
1004255,http://www.cityofloveland.org/farmersmarket,https://www.facebook.com/cityoflovelandfarmersmarket,https://twitter.com/NoCOFarmersMrkt,,
1008434,http://media.visitmanassas.org/farmersmarket,https://www.facebook.com/manassas,https://twitter.com/visitmanassas,,
1008428,http://media.visitmanassas.org/farmersmarket,https://www.facebook.com/manassas,https://twitter.com/visitmanassas,,
1009719,http://www.cityofmomence.com,https://www.facebook.com/pages/Momence-Farmers-Market/142817159068999,,,
1017956,http://explorenorthadams.com/item/north-adams-farmers-market/,https://www.facebook.com/NorthAdamsFarmersMarket/,,,https://www.instagram.com/northadamsfarmersmarket/
1004618,http://www.otsegochamber.org,,,,
1010007,http://www.papillionfarmersmarket.com,https://www.facebook.com/papillionfarmersmarket,,,
1000303,http://www.plymouthmn.gov,,,,
1018182,http://www.cityofrochester.gov/publicmarket,www.facebook.com/cityofrochesterpublicmarket,,,www.instagram.com/cityofrochesterpublicmarket
1018272,http://www.sherrillny.org/recreation/farmers-market/,https://www.facebook.com/CityOfSherrill/,https://twitter.com/Sherrill_NY,,
1010429,http://www.unionmissouri.org/farmersmarket,www.facebook.com/CityofUnionFarmersMarket,,,
1018290,http://warrenfarmersmarket@cityofwarren.org,"warren parks and rec","warren parks and rec",,
1008491,http://www.warrenton-mo.org/,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1122
1005502,http://www.waynefarmersmarket.net,,,,
1006460,http://www.whitebearlake.org,,,,
1008493,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2016,,,,
1007679,http://www.cityofzachary.org,,,,
1006368,http://www.cityofzion.com/farmersmarket,https://www.facebook.com/pages/City-of-Zion-Farmers-Market/112314668796329?ref=br_tf,https://twitter.com/ZionFarmersMarket,,
1011057,http://coloradofreshmarkets.com,"Colorado Fresh Markets",ColoradoFreshMarkets@COfreshmarkets,,
1005940,http://www.cityseed.org/edgewood-park,https://www.facebook.com/cityseed/,@CitySeedNH,,"instagram: @cityseedhaven "
1005941,http://cityseed.org/fair-haven/,https://www.facebook.com/cityseed,@CitySeedNH,,"instagram: @cityseedhaven "
1019206,http://cityseed.org/indoor-winter-market/,https://www.facebook.com/cityseed,CitySeedNH,,"Instagram: cityseedhaven"
1005943,http://cityseed.org/wooster-square/,https://www.facebook.com/cityseed/,@CitySeedNH,,"instagram: @cityseedhaven "
1002042,http://www.windancemarkets.com,,,,
1011036,http://www.ClairemontFarmersMarket.com,"Clairemont Farmers Market",@clairemontfm,,"instagram @clairemontfarmersmarket"
1002915,http://www.clearlyclaremi.com,,,,
1002106,http://www.claremontforum.org,https://www.facebook.com/pages/Claremont-Farmers-Artisans-Market/148040805240200?fref=ts,,,
1019061,http://www.claremontnh.com/residents/departments/parks-and-recreation/farmers-market.aspx,ClaremontFarmersMarketnh,,,
1008938,http://www.cityofclaremont.org,https://www.facebook.com/cityofclaremont,https://twitter.com/ClaremontNC,,
1000579,http://www.clarencefarmersmarket.com,https://www.facebook.com/clarencehollowfm,,,
1007374,http://clarendon.org/farmersmarket/,,,,
1000406,http://www.clarkforkmarket.com,https://www.facebook.com/clarkforkmarket,,http://www.youtube.com/watch?v=E6zktHiUMv0,
1011959,http://www.clarkparkfarmersmarket.com,https://www.facebook.com/tempemarket/,@clarkparkmarket,,"Instagram clarkparkfarmersmarket"
1005296,http://thefoodtrust.org/farmers-markets/market/clark-park,,,,
1006489,http://www.clarkecountyfarmersmarket.com,,,,
1008001,http://www.clarkesvillefarmersmarket.com,www.facebook.com/clarkesvillefarmersmarket,,,
1018324,http://www.cfmwv.com,www.facebook.com/cwvfm,,,"Instagram - clarksburgfarmersmarketwv"
1018325,http://www.cfmwv.com,www.facebook.com/clarksburgwvfarmersmarket,,,"Instagram - clarksburgfarmersmarketwv"
1004851,http://WWW.CLARKSBURGFARMERSMARKET.COM,,,,
1007681,http://www.clarksdale.locallygrown.net/,,,,
1002473,http://www.clarkstonfarmersmarket.org;,,,,
1004198,http://www.clarkstonfarmersmarket.com,https://www.facebook.com/clarkstonfarmersmarket,https://twitter.com/ClarkstonMarket,,
1004721,http://www.cityofclawson.com/,https://www.facebook.com/pages/Clawson-Farmers-Market/156582121049116,,,
1002395,http://www.weast@aces.edu,,,,
1018813,,@Claycountyfarmersmarket,,,
1009507,http://www.localharvest.org/claysburg-farmers-market-M56905,,,,
1010564,http://www.cfcmnc.org,https://www.facebook.com/CFCMNC,https://www.twitter.com/ClaytonFarmMkt,,
1004202,http://www.ClaytonCommunityFair.com/claytonfarmersmarket,"Clayton Farmers Market and Small Farm Animals",,,
1011350,http://www.pcfma.org,https://www.facebook.com/ClaytonMarket,,,
1009203,http://www.myclearwatermarket.com/,,,,
1019110,,"Cleburne Farmer's Market",,,"cleburnefarmers   Instagram"
1012527,http://www.agriculturalinstitute.org,https://www.facebook.com/ClementStreetFarmersMarket/,,,
1009428,http://www.clemsonareafoodexchange.com/,,,,
1006806,http://www.clemson.edu/cafls/farm_fresh_market/,https://www.facebook.com/CUFarmFresh,https://twitter.com/CUFarmFresh,,
1002596,http://www.clemsonfarmersmarket.org,,,,
1010192,,https://www.facebook.com/pages/Clermont-Farmers-Market/368075276576854,,,
1006670,http://www.clevelandfarmersmarket.com,,,,
1006671,http://www.clevelandfarmersmarket.com,,,,
1018381,http://www.saratogafarmersmarket.org/clifton-park-farmers-market/,https://www.facebook.com/Clifton-Park-Farmers-Market-440138679349915/,,,
1006518,http://www.info@cliftonspringschamber.com,,,,
1008982,http://www.clintonilchamber.com/events.htm,,,,
1011266,http://www.clintonctfarmersmarket.weebly.com,www.facebook.com/clintonctfarmersmarket,,,www.instagram.com/clintonctfarmersmarket
1019097,https://www.clintonnychamber.org/farmers-market.html,https://www.facebook.com/ClintonNYFarmersMarket/,,,https://www.instagram.com/clintonfarmersmarketny/
1010876,,https://www.facebook.com/pages/Clinton-Farmers-Market/115933728485071,,,
1009348,http://www.localharvest.org/clintons-olde-towne-market-M34924,,,,
1019314,http://www.clintonvillefarmersmarket.org,facebook.com/clintonvillefarmersmarket/,,,"Instagram @clintonvillefarmersmarket"
1010561,,cloudmarket,,,
1002385,http://www.Cloverfields.org,,,,
1010707,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1700,,,,
1011903,,https://www.facebook.com/97479CloverLeafMktpl,,,
1002895,http://www.cloverdalefarmersmarket.com,https://www.facebook.com/pages/Cloverdale-Certified-Farmers-Market/120845221449110,,,
1004780,http://farmersmarketsnm.org/Shoppers/FindMarket/find.php,,,,
1006877,http://www.OldTownClovis.com,,,,
1005901,http://www.ClydeKansas.org,,,,
1001390,http://www.newarknaturalfoods.com/farmers-market/,https://www.facebook.com/coopfarmersmarket,https://twitter.com/coop_farmer_mkt,,
1019474,http://www.coopfarmersmarket.com,"Co-Operative Farmers Market",,,"TV, Radio, Newpaper, Billboard"
1018967,https://www.coastalmarket.org,https://www.facebook.com/CoastalGrowers/,,,https://www.instagram.com/coastalgrowers/?hl=en
1018969,https://www.coastalmarket.org,https://www.facebook.com/CoastalGrowers/,,,https://www.instagram.com/coastalgrowers/
1018163,http://www.coastsidefarmersmarket.org,https://www.facebook.com/Coastside-Farmers-Market-in-Half-Moon-Bay-135241926498880/,,,
1018173,http://www.coastsidefarmersmarket.org,https://www.facebook.com/Coastside-Farmers-Market-in-Pacifica-112386032145910/,,,
1010390,http://www.cobblestonefarmersmarket.com/,Facebook.com/cobblestonefarmersmarket,,,"Instagram: cobblestonefarmersmarket "
1009041,http://www.cobblestonefarmmarket.com/,https://www.facebook.com/CobblestoneFarmMarket,,,
1009208,http://www.localharvest.org/cochran-farmers-market-M44572,,,,
1007224,http://www.brevardfarmersmarkets.com,,,,
1006392,http://www.glaserorganicfarms.com,,,,
1010515,http://BuyLocalLee.com,Facebook.com/CoconutPointFarmersMarket,LocalRootsFM,,
1002563,https://codmancouncil.wordpress.com/codman-square-farmers-market/,https://www.facebook.com/CodmanSquareFarmersMarket,@codmansqmarket,,"@codmansquaremarket "
1002594,http://www.coffo.inc@coffo.org,,,,
1002595,http://www.coffo.inc@coffo.org,,,,
1002525,http://www.cohassetfarmersmarket.com,,,,
1001896,http://www.cohoesfarmersmarket.com,,,,
1006440,http://www.csfarmmarket.org,,,,
1009166,http://www.localharvest.org/colden-community-farmers-market-M59229,,,,
1008764,http://agrimissouri.com/productdetail.php?type=mo-made&ID=66,,,,
1000656,http://www.foothillfarmersmarket.com,,,,
1001876,http://www.CollegeHillFarmMarket.org,https://www.facebook.com/groups/69791386959/?fref=ts,,,
1011528,,"College Hill Farmers Market",,,
1011495,http://pcfma.org,facebook.com/CollegeofSanMateoFarmersMarket,twitter.com/PacCoastFarmers,,instagram.com/pcfma
1017986,https://www.collegestreetmarket.org/,https://www.facebook.com/CollegeStreetMarket/,https://twitter.com/CollegeStreetAL,https://www.youtube.com/channel/UCWVPbeHD6Jx2h0VdnZEHvsA,https://www.instagram.com/collegestreetfarmersmarket/
1018685,http://collegeviewlincoln.org,Facebook.com/college.view.nebraska,,,
1002316,http://www.colletonmuseum.com/farmersmarket.aspx,,,,
1008162,http://www.doh.state.fl.us/chdcollier/smartgrowth/,,,,
1003470,http://www.colliervillefarmersmarket.org,https://www.facebook.com/pages/Collierville-Farmers-Market/113213532050578,,,
1001711,http://www.collingswoodmarket.com,,,,
1003545,http://www.themarketcompany.org,,,,
1001290,http://www.collinsvillefarmersmarket.org,https://www.facebook.com/collinsvillefarmersmarket1,@CollinsvilleFM,,
1006253,http://www.colo-iowa.org/farmers.pdf,,,,
1010977,http://growrva.com/,https://www.facebook.com/GrowRVA,https://twitter.com/growrva,,https://instagram.com/growrva/
1018007,,@colonialheightsfarmersmarket,,,
1009656,http://www.farmandartmarket.com,https://www.facebook.com/farmandartmarket,https://twitter.com/cofarmartmarket,,
1000210,http://www.farmandartmarket.com,https://www.facebook.com/farmandartmarket,https://twitter.com/cofarmartmarket,,
1009382,http://www.coltonfarmerscraftersmarket.weebly.com/,,,,
1008496,http://www.ColumbiaUrbanAg.org,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1363
1004166,http://www.seattlefarmersmarkets.org,https://www.facebook.com/ColumbiaCityFarmersMarket,https://twitter.com/seattlefarmmkts,,
1017981,http://columbiafallsfarmersmarket.com,https://www.facebook.com/columbiafallsfarmersmarket/?ref=aymt_homepage_panel,,,
1018196,http://columbiafarmersfreshmarket.com/,https://www.facebook.com/Columbia-Farmers-Fresh-Market,,,
1016856,http://columbiafarmersmarket.org,https://www.facebook.com/ColumbiaFarmersMarket,https://twitter.com/comofarmers,https://www.youtube.com/channel/UCZAXEYu6kmsW8WhVmB8BIlw,https://www.instagram.com/columbiafarmersmarket/?hl=en
