FMID,MarketName,street,city,County,State,zip,x,y
1002363,"Cedar Valley Farmers Market I","Se Corner Of Kimball Avenue & Rodgeway Road",Waterloo,"Black Hawk",Iowa,50701,-93.5011,42.076
1007208,"Cedarburg Farmers Market","Cedarburg Cultural Center",Cedarburg,Ozaukee,Wisconsin,53012,-87.987,43.2955
1006849,"Celebration Market In Sulphur Springs","Celebration Plaza","Sulphur Springs",Hopkins,Texas,75482,-95.6009552,33.1382484
1003361,"Celebration Sunday Farmers Market","Corner Of Celebration Avenue",Celebration,Osceola,Florida,,-81.2879,28.2478
1019405,"Celina Farmers' Market","101 N. Main St.",Celina,Mercer,Ohio,45822,-84.57095,40.549926
1018734,"Celina's Friday Night Market","142 N Ohio Street",Celina,Collin,Texas,75009,-96.7869845,33.3247511
1004680,"Centennial Lakes Farmers Market","7499 France Avenue",Edina,Hennepin,Minnesota,55435,-93.3264,44.8669
1001940,"Center City Green Market","101 S Tryon St",Charlotte,Mecklenburg,"North Carolina",28202,-80.846,35.2263
1001036,"Center Market","University Center (old Seward Highway & 36 Avenue",Anchorage,,Alaska,,-149.868,61.1881
1004624,"Center Point Farmer's Market","2209 Center Point Parkway","Center Point",Jefferson,Alabama,35215,-86.6837,33.6425
1004625,"Center Point Parkway Market","335 Polly Reed Road","Center Point",Jefferson,Alabama,35215,-86.6746,33.63
1006984,"Centerponite Mall’s Farmers Market","3665 28th Street","Grand Rapids","Kent County",Michigan,,-85.5809,42.9154
1018800,"Centerville Farmer's Market","103 East Church Street","Warner Robins",Houston,Georgia,31028,-83.686354,32.62481
1002359,"Centerville Farmers Market","Fish Camp Restaurant Location",Centerville,Hickman,Tennessee,37033,-87.4449,35.7906
1012117,"Centerville Farmers Market","52 Twaddell Mill Road",Centerville,"New Castle",Delaware,19807,-75.616506,39.821415
1005393,"Centerville Farmers Market","Behind Schraeder Real Estate",Centerville,Wayne,Indiana,47330,-84.9963,39.8195
1010090,"Centerville Farmers Market","892 S. Main Street",Centerville,Montgomery,Ohio,45458,-84.1598756,39.61535
1012449,"Centracare Health - Long Prairie Farmers Market","Southeast Of The Nursing Home On 1st Av Se","Long Prairie",Todd,Minnesota,56347,-94.849189,45.972912
1012589,"Centracare Health Family Farmers Market","1900 Centracare Circle","St. Cloud",Stearns,Minnesota,56303,-94.20525,45.581787
1005208,"Central Ave Farmers Market","4301 Central Ave At 43rd St","Los Angeles California","Los Angeles",California,90011,-118.256,34.0058
1006668,"Central City Mainstreet Farmers Market","Courtyard Park, South 5th St","Central City",Linn,Iowa,52214,-91.523164,42.201356
1005931,"Central City Market","555 West 14th Street",Huntington,Cabell,"West Virginia",25704,-82.4793,38.4111
1019465,"Central Falls Farmers Market","559 Dexter St, Central Falls, Ri","Central Falls",Providence,"Rhode Island",02863,-71.393481,41.890064
1003576,"Central Kenai Peninsula Farmers Market","Intersection Of E. Corral Avenue & Soldotna",Soldotna,"Kenai Peninsula",Alaska,99669,-151.068,60.4928
1010399,"Central Market York","34 W. Philadelphia Street",York,York,Pennsylvania,17401,-76.7295447,39.9635144
1000352,"Central Ny Regional Market","2100 Park St,",Syracuse,Onondaga,"New York",13208,-76.1684,43.0727
1003483,"Central Park Fm","19th St. And Q St.",Bakersfield,Kern,California,,-119.011,35.3761
1009725,"Central Sarasota Farmers Market","4748 S Beneva Road",Sarasota,Sarasota,Florida,34233,-82.50025,27.286805
1007167,"Central Texas Farmers Market","2310 Bliss Spillar, Marbridge Ranch Nursery",Manchaca,Travis,Texas,78652,-97.8554,30.1364
1001831,"Central Valley Farmers Market","900 ""g"" Street",Merced,Merced,California,,-120.480453,37.2906169
1001832,"Central Valley Farmers Market","2877 Atwater Boulevard",Atwater,Merced,California,95301,-120.6299,37.35376
1003955,"Centralia Farmers Market","E 2nd St. At S. Locust St.",Centralia,Marion,Illinois,62801,-89.1346,38.5264
1000799,"Centreville Farmers' Market","101 Lawyers Row",Centreville,"Queen Anne's",Maryland,21617,-76.06513,39.044786
1011326,"Centro Agropecuario De San Sebastian Puerto Rico (adea)","Carr. 111 Km. 18 Bo. Bahomamey","San Sebastian","San Sebastian","Puerto Rico",00685,-66.9706,18.32878
1004151,"Centura College","616 Denbeigh Blvd.","Newport News",,Virginia,23608,-76.5206,37.1381
1003440,"Century City Farmers Market","Constellation Blvd & Avenue Of Stars",Tarzana,"Los Angeles",California,91356,-118.416,34.0587
1002943,"Ceres Farmer's Market","2921 Third Street",Ceres,Stanislaus,California,95307,-120.955,37.5913
1010147,"Cerritos Farmers Market","17870 Park Plaza Drive",Cerritos,"Los Angeles",California,90703,-118.062538,33.869285
1011833,"Certified Arkansas Farmers Market Argenta","6th And Main","North Little Rock",Pulaski,Arkansas,71114,-92.2676408,34.759053
1001583,"Certified Arkansas Farmers Market Searcy","124 E. Woodruff",Searcy,White,Arkansas,72143,-91.7376,35.2464
1004929,"Certified Sc Winter Farmers Market","3483 Charleston Highway","West Columbia",Lexington,"South Carolina",29172,-81.0652553,33.9043794
1001321,"Cfm At The Promenade Mall","40820 Winchester Road",Temecula,Riverside,California,92591,-117.155106,33.523148
1009248,"Cfms Certified Farmers' Market","15th And Lst (east End State Capitol Park)",Sacramento,,California,,-121.489,38.5729
1000891,"Chadron Farmers Market","Courthouse Lawn, 400 Main St.",Chadron,Dawes,Nebraska,69337,-103.001,42.8278
1004645,"Challis Community Farmers Market","City Park",Challis,Custer,Idaho,83226,-114.281864,44.24111
1019225,"Challis Community Farmers Market","Challis City Park",Challis,Custer,Idaho,83226,-114.227231,44.505154
1002374,"Chamberlain Farmers Market","South Main St And 12th",Chamberlain,Brule,"South Dakota",57325,-99.335551,43.803428
1006246,"Chamblee Farmers Market","5435 Peachtree Road",Chamblee,Dekalb,Georgia,30341,-84.2997,33.8932
1018387,"Champ Certified Farmer Markets - Almaden/via Valiente Plaza","Almaden Expressway @ Via Valiente","San Jose","Santa Clara",California,,-121.846216,37.209328
1012507,"Champaign County Farmers' Market","Market Street And Locust Street",Urbana,Champaign,Ohio,43078,-83.7509825,40.1068632
1005289,"Champion Garden Center","3717 N. Ridge Road",Perry,Perry,Ohio,44081,-81.1524,41.7784
1019543,"Champlain Islands Farmers' Market","185 Us Route 2","Grand Isle","Grand Isle",Vermont,05458,-73.297621,44.722766
1018080,"Chandler Farmers Market","3 S. Arizona Ave",Chandler,Maricopa,Arizona,85225,-111.841643,33.303481
1007672,"Chandler Hill Farmers Market (defiance)","596 Defiance Rd",Defiance,"St. Charles",Missouri,63341,-90.8017892,38.6341275
1005983,"Channahon Farmers Market","24856 West Eames St.",Channahon,Will,Illinois,60410,-88.217,41.43868
1000798,"Chanute Farmers Market","Santa Fe Park-south Santa Fe Street",Chanute,Neosho,Kansas,66720,-95.45264,37.658606
1004779,"Chaparral Farmers' Market","700 State Line",Chaparral,"Dona Ana","New Mexico",,-106.3769962,32.0014926
1002817,"Chapel Hill Mall Farmers' Market","1710 Briargate Blvd.","Colorado Springs","El Paso",Colorado,,-104.796,38.9454
1004593,"Chapman Food & Fitness Festival","1010 Cleveland Avenue",Chico,Butte,California,95928,-121.815374,39.727376
1002231,"Chappaqua Farmers Market","Chappaqua Train Station",Chappaqua,Westchester,"New York",10514,-73.8838,40.9957
1006859,"Chariton Farmer's Market","N. Grand Street",Chariton,Lucas,Iowa,50049,-93.3068373,41.0205771
1006941,Charlemont,"10 School St./route 2",Charlemont,Franklin,Massachusetts,,-72.874,42.6273
1002644,"Charleroi Farmers Market","423 Mckean Avenue",Charleroi,Washington,Pennsylvania,15022,-79.9065,40.1504
1018171,"Charles City Downtown Farmers Market","Central Park","Charles City",Floyd,Iowa,50616,-92.677948,43.069128
1004643,"Charles R. Hegwood Farmers Market","Underneath The I-110 Overpass And Howard Avenue",Biloxi,Harrison,Mississippi,39530,-88.89497,30.39759
1003099,"Charles Square","1 Bennett Street,",Cambridge,Middlesex,Massachusetts,02138,-71.1227,42.3723
1007673,"Charles Street Farmers' Market","Lanvale Ave At The 1700 Block Of Charles Street",Baltimore,"Baltimore City",Maryland,21201,-76.6164,39.3088
1018886,"Charles Town Farmers Market","100 Block Of South Samuel Street","Charles Town",Jefferson,"West Virginia",25414,-77.858207,39.289098
1003250,"Charleston Farmers Market","500 7th St.",Charleston,Coles,Illinois,61920,-88.1752,39.4947
1017995,"Charleston Farmers Market",,Charleston,Franklin,Arkansas,72933,-94.0363153,35.2970353
1018335,"Charleston Farmers Market","329 Meeting Street",Charleston,Charleston,"South Carolina",29403,-79.9356904,32.786867
1008484,"Charleston's Farmers Market","1400 South Main Street",Charleson,Mississippi,Missouri,63834,-89.350007,36.910365
1005148,"Charlestown Farmers Market","1001 Ryan Street","Lake Charles",Calcasieu,Louisiana,70601,-93.21766,30.22645
1005149,"Charlestown Farmers Market","4720 Nelson Road","Lake Charles",Calcasieu,Louisiana,70605,-93.25038,30.172242
1007605,"Charlestown Farmers Market","1 Austin Street, Thompson Square At Austin & Main Streets",Boston,,Massachusetts,02129,-71.0648,42.3752
1018015,"Charlestown Land Trust Farmers' Market","4150 Old Post Rd. (route 1a)",Charlestown,Washington,"Rhode Island",02813,-71.630089,41.384884
1004271,"Charlevoix Farmers Market","408 Bridge Street Along East Park",Charlevoix,Charlevoix,Michigan,49720,-85.2584,45.316373
1000974,"Charlotte Dda Farmers Market","100 Block Of West Harris St",Charlotte,Eaton,Michigan,48813,-84.836318,42.565077
1010687,"Charlotte Harbor Farmers Market","22801 Bayshore Road","Charlotte Harbor",Charlotte,Florida,33952,-82.079759,26.956452
1012019,"Charlottesville City Market","100 Water Street",Charlottesville,Albemarle,Virginia,22902,-78.481654,38.029581
1003164,"Chateaugay Lakes Farmers' Market","Rt. 374 Hollywood Inn Lawn",Merrill,Clinton,"New York",,-73.979355,44.775583
1003565,"Chatham (chicago) Farmers Market","E 87th Pl At S Langley Ave",Chicago,,Illinois,60619,-87.6014,41.7358
1004201,"Chatham Borough Farmers' Market","Fairmount Avenue And Railroad Plaza South",Chatham,Morris,"New Jersey",07928,-74.38443,40.73968
1005834,"Chatham Farmer's Market","1652 Main Street Rte 28",Chatham,Barnstable,Massachusetts,02659,-70.0205404,41.6785086
1003569,"Chatham Farmers Market","15 Church Street (rte 203)",Chatham,Columbia,"New York",,-73.6016,42.3568
1000626,"Chatham Mills Farmers' Market","480 Hillsboro St",Pittsboro,Chatham,"North Carolina",27312,-79.175913,35.726962
1003729,"Chatsworth Farmers Market","Devonshire St.",Chatsworth,"Los Angeles",California,91311,-118.597,34.2572
1011537,"Chattanooga Market","1829 Carter St",Chattanooga,Hamilton,Tennessee,37408,-85.3173713,35.0370066
1010325,"Chautauqua Mall Farmer's Market","318 East Fairmount Avenue",Lakewood,Chautauqua,"New York",14750,-79.304999,42.096295
1012273,"Chazy Orchards Farm Market","9486 Route 9",Chazy,Clinton,"New York",12921,-73.4299444,44.8803997
1004684,"Cheboygan Farmers Market","City Hall Parking Lot, State Street",Cheboygan,Cheboygan,Michigan,49721,-84.4716,45.5931
1006635,"Cheery Street Farmers Market - Wednesday Market On Brookside","41st And Peoria",Tulsa,Tulsa,Oklahoma,74159,-95.972839,36.104717
1006231,"Chelan Valley Farmers Market","Johnson & Columbia",Chelan,Chelan,Washington,98816,-120.07,47.8597
1004463,"Chelmsford Agway Winter Farmers' Market","24 Maple Road",Chelmsford,Middlesex,Massachusetts,01824,-71.3805861111111,42.5713166666667
1009812,"Chelmsford Farmers' Market","Chelmsford Common",Chelmsford,Middlesex,Massachusetts,01824,-71.352922,42.598007
1007606,"Chelsea Community Farmers Market","Chelsea Square In Front Of The Police Station",Chelsea,,Massachusetts,,-71.0381,42.3898
1002601,"Chelsea Farmers Market","222 S. Main St.",Chelsea,Washtenaw,Michigan,48118,-84.02108,42.316315
1004754,"Chelsea Farmers' Market","Corner Of Rte 110 And Rte 113",Chelsea,Orange,Vermont,05038,-72.44747,43.98878
1009894,"Chelsea's Down To Earth Farmers Market","383 W 23rd St","New York","New York","New York",10011,-74.0008,40.746293
1011319,"Chenchita's Communty Farmer Market",,Nyc,"New York","New York",10029,-74.005108,40.749338
1005110,"Cheney Farmers Market","609 2nd Street",Cheney,Spokane,Washington,99004,-117.574344,47.48903
1006834,"Cheney Farmers Market","Main St.",Cheney,Sedgwick,Kansas,67025,-97.781571,37.62912
1001432,"Cheraw Farmers Market","101 Front Street",Cheraw,Chesterfield,"South Carolina",29520,-79.880519,34.697158
1007269,"Cheriton Farmers Maket","Main St.",Cheriton,Northampton,Virginia,23316,-75.9825,37.1719
1012393,"Cherokee County Farmers Market",,Centre,Cherokee,Alabama,,-85.670173,34.156258
1005556,"Cherokee Farmer's Tailgate Market","Acquoni Road",Cherokee,Swain,"North Carolina",28719,-83.3117,35.4926
1002353,"Cherokee Street International Farmers Market","2647 Cherokee","St. Louis","St. Louis City",Missouri,63118,-90.227415,38.5938028
1008241,"Cherry County Farmer's Market","710 E. Hwy 20",Valentine,Cherry,Nebraska,69201,-100.5420414,42.8667549
1011055,"Cherry Creek Fresh Market",,Denver,Denver,Colorado,,-104.958827,39.717708
1005243,"Cherry Hills Farmers Market","26834 Cherry Hills Blvd.",Menifee,Riverside,California,92586,-117.190937,33.710775
1006636,"Cherry Street Farmers Market","15th Street Between S. Rockford And S. Quaker",Tulsa,Tulsa,Oklahoma,74159,-95.973375,36.138109
1010252,"Chesaning Market Off Broad","Broad St And S. Chapman St.",Chesaning,Saginaw,Michigan,48616,-84.117669,43.185151
1005700,"Chesapeake Farmers Market","120 Reservation Road",Chesapeake,Chesapeake,Virginia,23322,-76.2422628,36.7204815
1018731,"Chester Farmers & Artisans Market","111 Columbia Street",Chesster,Chester,"South Carolina",29706,-81.21362,34.704029
1002216,"Chester Farmers Market","City Park",Chester,Howard,Iowa,52134,-92.3172,43.3568
1003676,"Chester Farmers Market","Route 103, The Vermont Country Store In Rockingham",Chester,Windsor,Vermont,05143,-72.5053,43.1976
1005339,"Chester Farmers Market","11801 Centre Street",Chester,Chesterfield,Virginia,23831,-77.447348,37.358857
1005515,"Chester Farmers Market","Perry Street",Chester,Morris,"New Jersey",07930,-74.696592,40.78402
1007674,"Chester Sunday Farmers’ Market","23 Main Street",Chester,Middlesex,Connecticut,6412,-72.4502,41.4028
1008606,"Chesterfield County Farmers Market","Near 6701 Mimms Loop",Chesterfield,Chesterfield,Virginia,23832,-77.504419,37.376728
1003022,"Chesterfield Farmers Market","11500 Midlothian Tpk",Richmond,Chesterfield,Virginia,23235,-77.609299,37.507573
1004611,"Chesterton's European Market","220 Broadway",Chesterton,Porter,Indiana,46304,-87.0536,41.6108
1000944,"Chestertown Farmer's Market","6307 Nys Route 9",Chestertown,Warren,"New York",12817,-73.805133,43.648651
1002187,"Chestertown Farmers' Market","Park Row At The Fountain Park",Chestertown,Kent,Maryland,21620,-76.0666,39.2095
1008483,"Chestnut Hill Farmers' Market","Winston Rd. Between Germantown Ave And Mermaid Lane",Philadelphia,Philadelphia,Pennsylvania,19118,-75.196974,40.06756
1002874,"Cheverly Community Market","6401 Forest Road",Cheverly,"Prince George's",Maryland,20785,-76.90633,38.92414
1005302,"Chew And E. Pleasant Farmers' Market","Chew Avenue And E. Pleasant Street",Philadelphia,Philadelphia,Pennsylvania,19119,-75.183116,40.057
1012146,"Chewelah Farmers Market","700 North Park Street",Chewelah,Stevens,Washington,99109,-117.715235,48.28238
1002241,"Cheyenne County Farmers Market","10th & Jackson Street",Sidney,Cheyenne,Nebraska,69162,-102.977,41.1305
1010203,"Cheyenne Farmers Market","15th And Capitol",Cheyenne,Laramie,Wyoming,82001,-104.814433,41.132217
1009643,"Cheyenne Tuesday Farmers' Market","1400 Del Range Blvd",Cheyenne,Laramie,Wyoming,82009,-104.80857,41.161612
1003524,"Cheyenne Winter Farmers' Market","121 W. 15th Street",Cheyenne,Laramie,Wyoming,82001,-104.81422,41.131978
1009159,"Cheyenne's Road Market","4816 Church Rd (cheyenne's Road Market )","Mount Laurel",,"New Jersey",08054,-74.9163,39.916
1009499,"Cheyennes Country Thangs","19319 Holly Lane",Lutz,,Florida,33548,-82.4747,28.1619
1000561,"Chicago Heights Corner Market","160 West Joe Orr Road","Chicago Heights",Cook,Illinois,60411,-87.646182,41.520174
1004401,"Chicago Street Farmers Market","125 East Laurel Ave.",Foley,Baldwin,Alabama,36535,-87.683301,30.407081
1012379,"Chicago-nettelhorst French Market","Nettelhorst School, Broadway And Melrose",Chicago,Cook,Illinois,,-87.644568,41.941208
1001261,"Chickasha Farmers' Market","Corner Of 7th And Chickasha Avenue",Chickasha,Grady,Oklahoma,73018,-97.9441,35.0488
1001989,"Chico Cfm In Paradise","6400 Clark Rd.",Paradise,Butte,California,,-121.598,39.7704
1000531,"Chico Wednesday Farmers Market","North Valley Plaza, East Ave. & Pillsbury Rd.",Chico,Butte,California,95973,-121.848,39.7606
1004079,"Chicopee Farmers Market","Chicopee Street",Chicopee,Hampden,Massachusetts,01013,-72.6001281738281,42.1935806274414
1003878,"Children's Hospital Farmers Market","2530 Chicago Ave S",Minneapolis,Hennepin,Minnesota,55404,-93.2626,44.9568
1007752,"Chilhowee Main Street Farmers' Market","108 S. Main St.",Chilhowee,Johnson,Missouri,64733,-93.8555137,38.5889377
1001763,"Chilhowie Farmer's Market","East Lee Highway Between Chestnut And Pine Avenues (warrior Park)",Chilhowie,Smyth,Virginia,24319,-81.676633,36.80295
1007297,"Chili Farmers Market","Chili Paul Plaza",Rochester,Monroe,"New York",,-77.7285,43.1061
1001701,"Chillicothe Farmers Market","620 N. Washington",Chillicothe,Livingston,Missouri,64601,-93.553418,39.793838
1010226,"Chillicothe Farmers' Market Association","475 Western Ave",Chillicothe,Ross,Ohio,45601,-83.0031767,39.3349929
1007057,"Chiloquin Farm & Craft Market","Chiloquin Parking Lot At Chocktoot And 1st Street",Chiloquin,Klamath,Oregon,,-121.863,42.5766
1002160,"Chilton Farmers Market","1041 E. Chestnut St",Chilton,Calumet,Wisconsin,53014,-88.15492,44.021144
